
# Surface 0 of 1 surfaces

# Curve title: ""cylinder_wake_map.dat" using 1:2:(($3 > speed_cap) ? speed_cap : $3)"

# Contour 0, label:        1
 3.52773 -0.409219  0.9 
 3.53178 -0.408602  0.9 
 3.53631 -0.407913  0.9 
 3.5449 -0.406602  0.9 
 3.55349 -0.405283  0.9 
 3.56208 -0.403967  0.9 
 3.57066 -0.402661  0.9 
 3.57925 -0.401375  0.9 
 3.58784 -0.400117  0.9 
 3.58866 -0.4  0.9 
 3.59642 -0.398909  0.9 
 3.60501 -0.397742  0.9 
 3.6136 -0.39662  0.9 
 3.62218 -0.395548  0.9 
 3.63077 -0.39453  0.9 
 3.63936 -0.393568  0.9 
 3.64794 -0.392666  0.9 
 3.65653 -0.391826  0.9 
 3.66128 -0.391398  0.9 
 3.66512 -0.391054  0.9 
 3.6737 -0.39035  0.9 
 3.68229 -0.389712  0.9 
 3.69088 -0.389139  0.9 
 3.69946 -0.388633  0.9 
 3.70805 -0.388194  0.9 
 3.71664 -0.387822  0.9 
 3.72522 -0.387517  0.9 
 3.73381 -0.38728  0.9 
 3.7424 -0.387111  0.9 
 3.75098 -0.387009  0.9 
 3.75957 -0.386976  0.9 
 3.76816 -0.387011  0.9 
 3.77674 -0.387114  0.9 
 3.78533 -0.387285  0.9 
 3.79392 -0.387526  0.9 
 3.8025 -0.387836  0.9 
 3.81109 -0.388216  0.9 
 3.81968 -0.388666  0.9 
 3.82826 -0.389186  0.9 
 3.83685 -0.389777  0.9 
 3.84544 -0.39044  0.9 
 3.85403 -0.391174  0.9 
 3.85641 -0.391398  0.9 
 3.86261 -0.391985  0.9 
 3.8712 -0.392871  0.9 
 3.87979 -0.393829  0.9 
 3.88837 -0.394859  0.9 
 3.89696 -0.395961  0.9 
 3.90555 -0.397135  0.9 
 3.91413 -0.398379  0.9 
 3.92272 -0.399692  0.9 
 3.92463 -0.4  0.9 
 3.93131 -0.401081  0.9 
 3.93989 -0.402536  0.9 
 3.94848 -0.404054  0.9 
 3.95707 -0.405629  0.9 
 3.96565 -0.407258  0.9 
 3.97253 -0.408602  0.9 
 3.97424 -0.408938  0.9 
 3.98283 -0.410672  0.9 
