
# Surface 0 of 1 surfaces

# Curve title: ""cylinder_wake_map.dat" using 1:2:(($4 > omega_cap) ? omega_cap : (($4 < -omega_cap) ? -omega_cap : $4))"

# Contour 0, label:      180
-0.671199 -0.502859  0 
-0.67113 -0.503226  0 
-0.662612 -0.51169  0 
-0.662552 -0.511828  0 
-0.66172 -0.52043  0 
-0.654025 -0.527817  0 
-0.645438 -0.522417  0 
-0.64504 -0.52043  0 
-0.636852 -0.512804  0 
-0.63601 -0.511828  0 
-0.628265 -0.504484  0 
-0.626272 -0.503226  0 
-0.619678 -0.497099  0 
-0.611091 -0.49509  0 
-0.610636 -0.494624  0 
-0.610997 -0.486022  0 
-0.611091 -0.485828  0 
-0.619556 -0.477419  0 
-0.619678 -0.477008  0 
-0.628081 -0.468817  0 
-0.628238 -0.460215  0 
-0.627701 -0.451613  0 
-0.619678 -0.444598  0 
-0.611091 -0.443313  0 
-0.610824 -0.443011  0 
-0.602504 -0.434785  0 
-0.602012 -0.434409  0 
-0.593918 -0.426419  0 
-0.585331 -0.431244  0 
-0.585258 -0.434409  0 
-0.576744 -0.442811  0 
-0.576667 -0.443011  0 
-0.576349 -0.451613  0 
-0.568157 -0.459889  0 
-0.559571 -0.452465  0 
-0.559371 -0.451613  0 
-0.550984 -0.443485  0 
-0.550608 -0.443011  0 
-0.542397 -0.434976  0 
-0.541696 -0.434409  0 
-0.53381 -0.426709  0 
-0.525224 -0.431248  0 
-0.525153 -0.434409  0 
-0.516637 -0.442813  0 
-0.516551 -0.443011  0 
-0.515684 -0.451613  0 
-0.515883 -0.460215  0 
-0.516637 -0.461015  0 
-0.524674 -0.468817  0 
-0.525224 -0.469558  0 
-0.533438 -0.477419  0 
-0.53381 -0.478409  0 
-0.542397 -0.485875  0 
-0.550888 -0.477419  0 
-0.550984 -0.477218  0 
-0.559471 -0.468817  0 
-0.559571 -0.468368  0 
-0.568157 -0.460392  0 
-0.576744 -0.461613  0 
-0.584262 -0.468817  0 
-0.585331 -0.469629  0 
-0.593411 -0.477419  0 
-0.593918 -0.478104  0 
-0.602297 -0.486022  0 
-0.602473 -0.494624  0 
-0.601771 -0.503226  0 
-0.593918 -0.510426  0 
-0.593678 -0.511828  0 
-0.585331 -0.520067  0 
-0.576744 -0.517998  0 
-0.568157 -0.512199  0 
-0.567988 -0.511828  0 
-0.559571 -0.503863  0 
